assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,,,TriBorgg1,76561198965249056,False,False,8.728953,4,34,0,False,stomach,False,False,0,0,False,144475,FinigaN,76561198186361079,ak47,17293822569168502791,44162723544,,0
False,TriBorgg1,76561198965249056,F0R3VER,76561199012381348,False,False,25.438686,5,23,0,False,chest,False,False,0,0,False,144525,soulfly,76561198327068178,m4a1_silencer,17293822569102704700,0,,0
False,soulfly,76561198327068178,Banjo,76561198276486363,False,False,9.600077,28,50,0,True,head,False,False,0,0,False,144568,TriBorgg1,76561198965249056,glock,17293822569120923652,22627792091,,0
False,TriBorgg1,76561198965249056,AquaRS,76561198800147622,False,False,15.346392,0,35,0,False,chest,False,False,0,0,False,144581,Banjo,76561198276486363,m4a1_silencer,17293822569141174332,45169119640,,0
True,F0R3VER,76561199012381348,AquaRS,76561198800147622,False,False,6.4303474,0,128,0,True,head,False,False,0,0,False,144984,shield,76561198253891911,m4a1_silencer,17293822569141174332,45169119640,,0
False,,,soulfly,76561198327068178,False,False,34.201958,0,8,0,False,generic,False,False,0,0,False,147415,lasfas,76561198141667219,inferno,,,,0
False,,,AquaRS,76561198800147622,False,False,5.323018,4,27,0,False,right_arm,False,False,0,0,False,148323,FinigaN,76561198186361079,ak47,17293822569168502791,44162723544,,0
False,FinigaN,76561198186361079,Banjo,76561198276486363,False,False,6.4715023,4,27,0,False,left_arm,False,False,0,0,False,148341,turbo,76561199228548850,ak47,17293822569170534407,41097134975,,0
False,,,Banjo,76561198276486363,False,False,11.871042,4,34,0,False,stomach,False,False,0,0,False,148480,F0R3VER,76561199012381348,ak47,17293822569170534407,41097134975,,0
False,,,TriBorgg1,76561198965249056,False,False,9.52962,18,88,0,True,head,False,False,0,0,False,149020,soulfly,76561198327068178,m4a1_silencer,17293822569169354812,47258686103,,0
False,,,shield,76561198253891911,False,False,18.01963,1,110,0,False,chest,False,False,0,0,False,149325,TriBorgg1,76561198965249056,awp,17293822569120989193,31180134184,,0
False,soulfly,76561198327068178,paz,76561198028790343,False,False,22.921457,15,107,0,True,head,False,False,0,0,False,149500,AquaRS,76561198800147622,ak47,17293822569179447303,41920355914,,0
False,,,TriBorgg1,76561198965249056,False,False,6.728367,0,127,0,True,head,False,False,0,0,False,153995,paz,76561198028790343,m4a1_silencer,17293822569169354812,47258686103,,0
False,paz,76561198028790343,shield,76561198253891911,False,False,30.29781,1,109,0,False,chest,False,False,0,0,False,156290,TriBorgg1,76561198965249056,awp,17293822569120989193,31180134184,,0
False,,,AquaRS,76561198800147622,False,False,14.731362,18,86,0,True,head,False,False,0,0,False,157291,soulfly,76561198327068178,m4a1_silencer,17293822569141174332,45169119640,,0
False,,,Banjo,76561198276486363,False,False,16.260937,3,27,0,False,chest,False,False,0,0,False,157337,AquaRS,76561198800147622,ak47,17293822569102704647,0,,0
False,,,lasfas,76561198141667219,False,False,25.723484,1,137,0,False,stomach,False,False,0,0,False,157460,FinigaN,76561198186361079,awp,17293822569120989193,44462461863,,0
False,AquaRS,76561198800147622,turbo,76561199228548850,False,False,29.350286,17,80,0,True,head,False,False,0,0,False,157597,Banjo,76561198276486363,m4a1_silencer,17293822569102704700,0,,0
False,,,F0R3VER,76561199012381348,False,False,33.192326,16,78,0,True,head,False,False,0,0,False,157741,shield,76561198253891911,m4a1_silencer,17293822569102704700,0,,0
False,,,lasfas,76561198141667219,False,False,20.861004,1,137,0,False,stomach,False,False,0,0,False,161034,soulfly,76561198327068178,awp,17293822569120989193,44462461863,,0
False,,,paz,76561198028790343,False,False,29.070581,22,39,0,True,head,False,False,0,0,False,161170,turbo,76561199228548850,glock,17293822569102901252,9771245952,,0
False,,,lasfas,76561198141667219,False,False,32.7136,1,136,0,False,stomach,False,False,0,0,False,162064,Banjo,76561198276486363,awp,17293822569120989193,44462461863,,0
False,,,TriBorgg1,76561198965249056,False,False,18.603064,0,120,0,True,head,False,False,0,0,False,163575,shield,76561198253891911,m4a1_silencer,17293822569169354812,47258686103,,0
False,turbo,76561199228548850,AquaRS,76561198800147622,False,False,18.356565,0,120,0,True,head,False,False,0,0,False,163657,paz,76561198028790343,m4a1_silencer,17293822569102704700,0,,0
False,,,FinigaN,76561198186361079,False,False,5.216611,19,90,0,True,head,False,False,0,0,False,164374,TriBorgg1,76561198965249056,m4a1_silencer,17293822569102704700,0,,0
False,TriBorgg1,76561198965249056,AquaRS,76561198800147622,False,False,24.291851,5,23,0,False,chest,False,False,0,0,False,164429,FinigaN,76561198186361079,m4a1_silencer,17293822569102704700,0,,0
False,,,soulfly,76561198327068178,False,False,3.9962661,16,110,0,True,head,False,False,0,0,False,170050,AquaRS,76561198800147622,ak47,17293822569144582151,37983025740,,0
False,AquaRS,76561198800147622,F0R3VER,76561199012381348,False,False,2.7408242,0,143,0,True,head,False,False,0,0,False,170076,soulfly,76561198327068178,ak47,17293822569170534407,41097134975,,0
True,shield,76561198253891911,paz,76561198028790343,False,False,3.5158556,4,27,0,False,left_arm,False,False,0,0,False,170141,F0R3VER,76561199012381348,ak47,17293822569179447303,41920355914,,0
False,,,paz,76561198028790343,False,False,23.053827,15,107,0,True,head,False,False,0,0,False,170393,lasfas,76561198141667219,ak47,17293822569179447303,41920355914,,0
False,,,Banjo,76561198276486363,False,False,3.7539454,3,23,0,False,chest,False,False,0,0,False,170586,TriBorgg1,76561198965249056,galilar,17293822569135079437,11850401372,,0
False,,,paz,76561198028790343,False,False,15.110108,4,34,0,False,stomach,False,False,0,0,True,170629,turbo,76561199228548850,ak47,17293822569179447303,41920355914,,0
False,,,lasfas,76561198141667219,False,False,18.047638,1,138,0,False,stomach,False,False,0,0,False,173255,shield,76561198253891911,awp,17293822569120989193,44462461863,,0
False,,,turbo,76561199228548850,False,False,31.711695,16,79,0,True,head,False,False,0,0,False,174047,FinigaN,76561198186361079,m4a1_silencer,17293822569141174332,45169119640,,0
False,FinigaN,76561198186361079,Banjo,76561198276486363,False,False,30.77382,17,79,0,True,head,False,False,0,0,False,174091,turbo,76561199228548850,m4a1_silencer,17293822569169354812,47258686103,,0
False,,,AquaRS,76561198800147622,False,False,32.38923,16,79,0,True,head,False,False,0,0,True,175432,soulfly,76561198327068178,m4a1_silencer,17293822569141174332,45169119640,,0
