assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match_id,weapon_category,damage_efficiency,kill_effectiveness,time_period
False,No Assist,0.0,Scorchyy,7.656119817396805e+16,False,False,7.727091,0,132,0,True,head,False,False,0,0,False,81149,lunari,76561198264316850,usp_silencer,17293822569177546813,45973745007.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.8509171438684437,Mid
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,9.612566,0,106,0,True,head,False,False,0,0,False,81161,Scorchyy,76561198173968051,glock,17293822569183117316,43228560034.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.7428455836222833,Mid
False,violet_,7.656119810362914e+16,torii,7.656119804744485e+16,False,False,16.264849,0,97,0,True,head,False,False,0,0,False,81181,jsfeltner,76561198052394260,glock,17293822569188687876,45671143380.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.6995842310581459,Mid
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,37.656666,6,11,0,False,stomach,False,False,0,0,False,82470,calamity,76561198882807602,glock,17293822569148186628,17588259251.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.6470588235294118,0.04917375192159614,Mid
False,calamity,7.65611988828076e+16,---Beast,7.656119805715368e+16,False,False,24.86919,0,116,0,True,head,False,False,0,0,False,82684,violet_,76561198103629138,usp_silencer,17293822569148907581,31461640637.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.7717312045719251,Mid
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,24.140322,0,89,0,True,head,False,False,0,0,False,82703,1TyRa,76561198837643069,glock,17293822569183117316,43228560034.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.6639553475886267,Mid
False,No Assist,0.0,torii,7.656119804744485e+16,False,False,23.015457,0,89,0,True,head,False,False,0,0,False,83986,---Beast,76561198057153682,glock,17293822569188687876,45671143380.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.6643279697738003,Mid
False,1TyRa,7.656119883764307e+16,torii,7.656119804744485e+16,False,False,7.4032364,0,36,0,True,head,True,False,0,0,False,83999,gadflyy,76561198034937989,glock,17293822569188687876,45671143380.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,1.0,0.4678003538731815,Mid
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,11.882839,4,14,0,False,chest,False,False,0,0,False,86751,violet_,76561198103629138,mp9,17293822569182068770,44948529582.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7777777777777778,0.07152452840557894,Mid
False,calamity,7.65611988828076e+16,jsfeltner,7.656119805239426e+16,False,False,14.377029,17,53,0,True,head,False,False,0,0,False,86860,lunari,76561198264316850,mp9,17293822569182068770,44948529582.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7571428571428571,0.5250064136576709,Mid
False,lunari,7.656119826431685e+16,torii,7.656119804744485e+16,False,False,11.892392,5,13,0,False,chest,False,False,0,0,False,87009,jsfeltner,76561198052394260,mac10,17293822569178988561,38856871946.0,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.7222222222222222,0.0675130250460892,Mid
False,No Assist,0.0,calamity,7.65611988828076e+16,False,False,4.87274,19,59,0,True,head,False,False,0,0,False,87017,torii,76561198047444847,mp9,17293822569148383266,44200653968.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7564102564102564,0.5700556537493572,Mid
False,gadflyy,7.656119803493798e+16,madss,7.656119817443146e+16,False,False,10.214209,5,14,0,False,chest,False,False,0,0,False,87103,calamity,76561198882807602,mac10,17293822569156837393,44923262720.0,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.7368421052631579,0.07383451690618573,Mid
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,16.25898,0,36,0,False,stomach,False,False,0,0,False,88599,1TyRa,76561198837643069,galilar,17293822569102704653,0.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,1.0,0.15558817033219807,Mid
False,Scorchyy,7.656119817396805e+16,---Beast,7.656119805715368e+16,False,False,10.456483,4,14,0,False,chest,False,False,0,0,False,88655,gadflyy,76561198034937989,mp9,17293822569170665506,31461640532.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7777777777777778,0.07345736453325162,Mid
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,2.762354,0,22,0,False,right_leg,False,False,0,0,False,88996,Scorchyy,76561198173968051,galilar,17293822569102704653,0.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,1.0,0.14115820892983488,Mid
False,Scorchyy,7.656119817396805e+16,---Beast,7.656119805715368e+16,False,False,24.617805,2,8,0,False,chest,False,False,1,0,False,89001,madss,76561198174431453,mp9,17293822569170665506,31461640532.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.8,0.0398070701217376,Mid
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,9.646185,5,100,0,True,head,False,False,0,0,False,94369,1TyRa,76561198837643069,tec9,17293822569186525214,45526324374.0,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.9523809523809523,0.7187860721939361,Mid
False,No Assist,0.0,torii,7.656119804744485e+16,False,False,29.366005,1,33,0,False,right_arm,False,False,0,0,False,94517,---Beast,76561198057153682,deagle,17293822569165750273,42502311581.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.9705882352941176,0.13858631255576756,Mid
False,---Beast,7.656119805715368e+16,jsfeltner,7.656119805239426e+16,False,False,27.197308,0,33,0,False,chest,False,False,0,0,False,94674,torii,76561198047444847,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,1.0,0.13909287567451475,Mid
False,No Assist,0.0,calamity,7.65611988828076e+16,False,False,12.869128,18,55,0,True,head,False,False,0,0,False,95188,lunari,76561198264316850,mp9,17293822569148383266,44200653968.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7534246575342466,0.5344205172812595,Mid
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,22.772139,1,19,0,False,chest,False,False,0,0,False,95378,calamity,76561198882807602,tec9,17293822569186525214,46047159965.0,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.95,0.08441321010280145,Mid
False,calamity,7.65611988828076e+16,jsfeltner,7.656119805239426e+16,False,False,19.527054,5,24,0,False,right_arm,False,False,0,0,False,95806,violet_,76561198103629138,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8275862068965517,0.10574323933673094,Mid
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,38.194225,20,232,0,True,head,False,False,1,0,False,98055,Scorchyy,76561198173968051,ssg08,17293822569126363176,45021330768.0,,0,incontrol-vs-nocturnal-m1-mirage,Sniper,0.9206349206349206,1.2331027925670173,Mid
False,1TyRa,7.656119883764307e+16,jsfeltner,7.656119805239426e+16,False,False,27.110853,0,34,0,False,chest,False,False,0,0,False,98154,gadflyy,76561198034937989,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,1.0,0.14311468983171732,Mid
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,3.739403,16,111,0,True,head,False,False,0,0,False,98787,jsfeltner,76561198052394260,ak47,17293822569155198983,19845583004.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8740157480314961,0.7861994078157102,Mid
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,28.779669,0,138,0,True,head,False,False,0,0,False,102326,1TyRa,76561198837643069,ak47,17293822569146941447,45104595409.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8587159913698167,Mid
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,26.822468,25,287,0,True,head,False,False,0,0,False,104259,torii,76561198047444847,ssg08,17293822569174859816,44912467894.0,,0,incontrol-vs-nocturnal-m1-mirage,Sniper,0.9198717948717948,1.4551884349008868,Mid
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,25.53538,0,21,0,False,left_leg,False,False,0,0,False,105600,calamity,76561198882807602,galilar,17293822569102704653,0.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,1.0,0.09153710706234469,Mid
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,24.124548,4,7,0,False,generic,False,False,0,0,False,106344,jsfeltner,76561198052394260,hegrenade,,,,0,incontrol-vs-nocturnal-m1-mirage,Grenade,0.6363636363636364,0.03596034221192756,Mid
False,gadflyy,7.656119803493798e+16,lunari,7.656119826431685e+16,False,False,20.685034,3,22,0,False,chest,False,False,0,0,False,106718,---Beast,76561198057153682,galilar,17293822569102704653,0.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,0.88,0.09722295072260437,Mid
False,No Assist,0.0,Scorchyy,7.656119817396805e+16,False,False,36.73396,6,71,0,False,chest,False,False,0,0,False,107257,lunari,76561198264316850,ssg08,17293822569123610664,39972223155.0,,0,incontrol-vs-nocturnal-m1-mirage,Sniper,0.922077922077922,0.28930026533128245,Mid
False,No Assist,0.0,,,False,False,0.0,0,544,0,False,generic,False,False,0,0,False,110482,Scorchyy,76561198173968051,planted_c4,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,1.0,2.3760000000000003,Mid
False,No Assist,0.0,,,False,False,0.0,19,20,0,False,generic,False,False,0,0,False,110482,madss,76561198174431453,planted_c4,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.5128205128205128,0.28,Mid
False,No Assist,0.0,---Beast,7.656119805715368e+16,False,False,14.637584,5,161,0,True,head,False,False,0,0,False,114073,torii,76561198047444847,deagle,17293822569165750273,33769998993.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.9698795180722891,0.9567896994829893,Mid
False,violet_,7.656119810362914e+16,madss,7.656119817443146e+16,False,False,21.536259,0,35,0,False,chest,False,False,0,0,False,114596,Scorchyy,76561198173968051,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.14887458739269901,Mid
False,No Assist,0.0,---Beast,7.656119805715368e+16,False,False,15.751906,5,158,0,True,head,False,False,0,0,False,114657,violet_,76561198103629138,deagle,17293822569165750273,33769998993.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.9693251533742331,0.9439389399630109,Mid
False,---Beast,7.656119805715368e+16,1TyRa,7.656119883764307e+16,False,False,10.117651,32,66,0,True,head,False,False,0,0,False,115073,madss,76561198174431453,usp_silencer,17293822569148907581,31461640637.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.673469387755102,0.5819894116122192,Mid
False,madss,7.656119817443146e+16,lunari,7.656119826431685e+16,False,False,5.4730377,0,143,0,True,head,False,False,0,0,False,115127,1TyRa,76561198837643069,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.9028973945880153,Mid
False,No Assist,0.0,calamity,7.65611988828076e+16,False,False,24.334492,3,11,0,False,chest,False,False,0,0,False,115318,gadflyy,76561198034937989,mp9,17293822569148383266,44200653968.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7857142857142857,0.051894375778286775,Mid
False,gadflyy,7.656119803493798e+16,lunari,7.656119826431685e+16,False,False,41.050137,0,135,0,True,head,False,False,0,0,False,115679,calamity,76561198882807602,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8447562270724589,Mid
False,madss,7.656119817443146e+16,lunari,7.656119826431685e+16,False,False,43.17081,0,33,0,False,right_arm,False,False,0,0,False,115724,---Beast,76561198057153682,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.13652787712065956,Mid
False,---Beast,7.656119805715368e+16,jsfeltner,7.656119805239426e+16,False,False,29.26729,3,26,0,False,chest,False,False,0,0,False,116480,lunari,76561198264316850,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.896551724137931,0.11060779342980492,Mid
False,calamity,7.65611988828076e+16,jsfeltner,7.656119805239426e+16,True,False,13.384575,0,5,0,False,generic,False,False,0,0,False,120405,gadflyy,76561198034937989,inferno,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,1.0,0.03390378235019109,Mid-Late
False,calamity,7.65611988828076e+16,jsfeltner,7.656119805239426e+16,True,False,16.89301,0,8,0,False,generic,False,False,0,0,False,120456,madss,76561198174431453,inferno,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,1.0,0.043177549221735195,Mid-Late
False,No Assist,0.0,calamity,7.65611988828076e+16,False,False,14.752047,6,31,0,False,stomach,False,False,0,0,False,120587,lunari,76561198264316850,m4a1_silencer,17293822569102704700,0.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8378378378378378,0.13669676252235663,Mid-Late
False,calamity,7.65611988828076e+16,jsfeltner,7.656119805239426e+16,False,False,12.791203,3,27,0,False,chest,False,False,0,0,False,120646,torii,76561198047444847,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9,0.1225019981215562,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,17.956041,0,140,0,True,head,False,False,0,0,False,120751,violet_,76561198103629138,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8705507262829827,Mid-Late
False,No Assist,0.0,1TyRa,7.656119883764307e+16,False,False,33.646194,0,40,0,False,stomach,False,False,0,0,False,123573,torii,76561198047444847,m4a1_silencer,17293822569179119676,39351007177.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,1.0,0.16577263984609683,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,28.178326,0,35,0,False,chest,False,False,0,0,False,123669,violet_,76561198103629138,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.1468544028194078,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,17.869873,0,44,0,False,stomach,False,False,0,0,False,124067,madss,76561198174431453,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.1865989054616319,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,18.928585,0,43,0,False,stomach,False,False,0,0,False,124131,lunari,76561198264316850,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.18203583545946692,Mid-Late
False,No Assist,0.0,1TyRa,7.656119883764307e+16,False,False,40.069397,0,109,0,True,head,False,False,0,0,False,124247,gadflyy,76561198034937989,m4a1_silencer,17293822569179119676,39351007177.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,1.0,0.7408698060991741,Mid-Late
False,No Assist,0.0,---Beast,7.656119805715368e+16,False,False,3.721912,19,92,0,True,head,False,False,0,0,False,131741,gadflyy,76561198034937989,m4a1,17293822569119416336,33883730628.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8288288288288288,0.7103557236983663,Mid-Late
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,19.005974,1,111,0,False,chest,False,False,0,0,False,131878,1TyRa,76561198837643069,awp,17293822569120989193,42516020979.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.9910714285714286,0.4539970138919505,Mid-Late
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,10.479382,4,34,0,False,stomach,False,False,0,0,False,132082,---Beast,76561198057153682,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8947368421052632,0.15342254069077935,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,10.872507,0,142,0,True,head,False,False,0,0,False,132293,violet_,76561198103629138,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8848456417839972,Mid-Late
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,7.0671444,13,92,0,True,head,False,False,0,0,False,132324,jsfeltner,76561198052394260,galilar,17293822569179906061,40776938738.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,0.8761904761904762,0.6927919201743804,Mid-Late
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,30.8828,15,106,0,True,head,False,False,0,0,True,133239,calamity,76561198882807602,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8760330578512396,0.8302729747700954,Mid-Late
False,madss,7.656119817443146e+16,lunari,7.656119826431685e+16,False,False,6.54334,3,23,0,False,right_arm,False,False,0,0,False,134475,Scorchyy,76561198173968051,galilar,17293822569179906061,40776938738.0,,0,incontrol-vs-nocturnal-m1-mirage,Budget Rifle,0.8846153846153846,0.11851345425236037,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,35.99876,1,136,0,False,stomach,False,False,0,0,False,137638,torii,76561198047444847,awp,17293822569102704649,0.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.9927007299270073,0.5494055865656039,Mid-Late
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,29.862339,3,27,0,False,chest,False,False,0,0,False,138006,calamity,76561198882807602,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9,0.11448039022577,Mid-Late
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,29.639492,0,138,0,True,head,False,False,0,0,False,138106,---Beast,76561198057153682,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8585275233675544,Mid-Late
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,28.817627,15,106,0,True,head,False,False,0,0,False,139597,Scorchyy,76561198173968051,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8760330578512396,0.7307074418765785,Mid-Late
False,madss,7.656119817443146e+16,gadflyy,7.656119803493798e+16,False,False,23.022854,3,27,0,False,chest,False,False,0,0,False,140042,jsfeltner,76561198052394260,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9,0.11632540546597837,Mid-Late
False,No Assist,0.0,1TyRa,7.656119883764307e+16,False,False,34.218258,1,109,0,False,left_arm,False,False,0,0,False,140076,madss,76561198174431453,awp,17293822569116598281,42432910671.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.990909090909091,0.44167887258932576,Mid-Late
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,26.92393,1,110,0,False,chest,False,False,0,0,False,141737,1TyRa,76561198837643069,awp,17293822569111683081,46086804127.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.990990990990991,0.4471623156196138,Mid-Late
False,No Assist,0.0,1TyRa,7.656119883764307e+16,False,False,31.80967,16,79,0,True,head,False,False,0,0,False,146931,torii,76561198047444847,m4a1_silencer,17293822569179119676,39351007177.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8315789473684211,0.6220957638403557,Mid-Late
False,torii,7.656119804744485e+16,violet_,7.656119810362914e+16,False,False,37.332066,1,136,0,False,stomach,False,False,0,0,False,147020,1TyRa,76561198837643069,awp,17293822569111683081,46086804127.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.9927007299270073,0.5492175638015442,Mid-Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,20.119293,17,84,0,True,head,False,False,0,0,False,147088,violet_,76561198103629138,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8316831683168316,0.6454700139820022,Mid-Late
False,No Assist,0.0,gadflyy,7.656119803493798e+16,False,False,11.161948,4,34,0,False,stomach,False,False,0,0,False,147272,---Beast,76561198057153682,ak47,17293822569155198983,19845583004.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8947368421052632,0.1524447340179386,Mid-Late
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,32.069283,0,137,0,True,head,False,False,0,0,False,148130,jsfeltner,76561198052394260,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8540479085682022,Mid-Late
False,No Assist,0.0,calamity,7.65611988828076e+16,False,False,24.538773,15,48,0,True,head,False,False,0,0,False,148993,gadflyy,76561198034937989,mp9,17293822569148383266,44200653968.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7619047619047619,0.4998312297932246,Mid-Late
False,gadflyy,7.656119803493798e+16,lunari,7.656119826431685e+16,False,False,10.936424,3,28,0,False,chest,False,False,0,0,False,149214,calamity,76561198882807602,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9032258064516129,0.12875543697174296,Mid-Late
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,4.9198704,4,28,0,False,chest,False,False,0,0,False,152457,Scorchyy,76561198173968051,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.875,0.1457845233909175,Mid-Late
False,No Assist,0.0,Scorchyy,7.656119817396805e+16,False,False,3.0507064,6,186,0,True,head,False,False,0,0,False,158532,torii,76561198047444847,deagle,17293822569117908993,45019810660.0,,0,incontrol-vs-nocturnal-m1-mirage,Pistol,0.96875,1.093374104230314,Late
True,lunari,7.656119826431685e+16,madss,7.656119817443146e+16,False,False,9.882246,3,28,0,False,chest,False,False,0,0,False,159284,calamity,76561198882807602,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9032258064516129,0.13037855898497425,Late
True,lunari,7.656119826431685e+16,madss,7.656119817443146e+16,False,False,24.509893,3,27,0,False,right_arm,False,False,0,0,False,159434,jsfeltner,76561198052394260,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.9,0.11584009560526186,Late
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,26.312567,0,138,0,True,head,False,False,0,0,False,159834,1TyRa,76561198837643069,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8593226364991616,Late
False,No Assist,0.0,---Beast,7.656119805715368e+16,False,False,28.662405,15,46,0,True,head,False,False,0,0,False,160289,gadflyy,76561198034937989,mp9,17293822569170665506,31461640532.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7540983606557377,0.49074254161117414,Late
False,lunari,7.656119826431685e+16,violet_,7.656119810362914e+16,False,False,33.36866,1,110,0,False,chest,False,False,0,0,False,160641,---Beast,76561198057153682,awp,17293822569120989193,42516020979.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.990990990990991,0.4458192551004317,Late
False,madss,7.656119817443146e+16,violet_,7.656119810362914e+16,False,False,37.28931,0,112,0,False,chest,False,False,0,0,False,160828,Scorchyy,76561198173968051,awp,17293822569120989193,42516020979.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,1.0,0.4532233900271382,Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,12.810707,5,25,0,False,chest,False,False,0,0,True,164700,torii,76561198047444847,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8333333333333334,0.21448151785422717,Late
False,No Assist,0.0,lunari,7.656119826431685e+16,False,False,4.863281,5,35,0,False,stomach,False,False,0,0,False,166909,1TyRa,76561198837643069,ak47,17293822569151528967,41305594484.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.875,0.17411059439245705,Late
False,No Assist,0.0,violet_,7.656119810362914e+16,False,False,24.379196,1,110,0,False,chest,False,False,0,0,False,168634,calamity,76561198882807602,awp,17293822569120989193,42516020979.0,,0,incontrol-vs-nocturnal-m1-mirage,AWP,0.990990990990991,0.4478804702875537,Late
False,No Assist,0.0,---Beast,7.656119805715368e+16,False,False,9.098081,18,56,0,True,head,False,False,0,0,False,168692,gadflyy,76561198034937989,mp9,17293822569170665506,31461640532.0,,0,incontrol-vs-nocturnal-m1-mirage,SMG,0.7567567567567568,0.5438057432892448,Late
False,No Assist,0.0,jsfeltner,7.656119805239426e+16,False,False,23.70836,6,30,0,False,stomach,False,False,0,0,False,168813,violet_,76561198103629138,m4a1_silencer,17293822569109651516,45259891513.0,,0,incontrol-vs-nocturnal-m1-mirage,M4,0.8333333333333334,0.12809442633991086,Late
False,No Assist,0.0,madss,7.656119817443146e+16,False,False,11.242577,4,34,0,False,stomach,False,False,0,0,False,168823,---Beast,76561198057153682,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,0.8947368421052632,0.15233642982192394,Late
False,torii,7.656119804744485e+16,madss,7.656119817443146e+16,False,False,9.604485,0,142,0,True,head,False,False,0,0,False,170322,jsfeltner,76561198052394260,ak47,17293822569182527495,44893556625.0,,0,incontrol-vs-nocturnal-m1-mirage,AK-47,1.0,0.8868599446366324,Late
False,---Beast,7.656119805715368e+16,Scorchyy,7.656119817396805e+16,False,False,26.396912,16,25,0,False,generic,False,False,0,0,False,170967,madss,76561198174431453,hegrenade,,,,0,incontrol-vs-nocturnal-m1-mirage,Grenade,0.6097560975609756,0.10730009279877967,Late
False,No Assist,0.0,,,False,False,0.0,100,474,0,False,generic,False,False,0,0,False,171943,Scorchyy,76561198173968051,planted_c4,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.8257839721254355,2.096,Late
False,No Assist,0.0,,,False,False,0.0,78,131,0,False,generic,False,False,0,0,False,171943,lunari,76561198264316850,planted_c4,,,,0,incontrol-vs-nocturnal-m1-mirage,Other,0.6267942583732058,0.724,Late
True,keen,7.656119801491253e+16,SaVage,7.656119816366518e+16,False,False,2.1795735,0,146,0,True,head,False,False,0,0,False,1577,Nightraid,76561198862368967,elite,17293822569102704642,0.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.9469015180809627,Early
False,No Assist,0.0,SaVage,7.656119816366518e+16,False,False,9.628069,0,128,0,True,head,False,False,0,0,False,1806,Myst,76561198972571019,elite,17293822569102704642,0.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.8308180938607004,Early
True,Mechanical,7.65611983283279e+16,beau,7.656119808387955e+16,False,False,12.210682,0,103,0,True,head,False,False,0,0,False,1942,shadiy,76561198144493390,glock,17293822569105326084,27689923613.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.7271392638169626,Early
False,No Assist,0.0,jayketh,7.6561198197328e+16,False,False,9.243271,0,107,0,True,head,False,False,0,0,False,1986,SaVage,76561198163665188,glock,17293822569186721796,46000197337.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.7475250130549118,Early
False,No Assist,0.0,keen,7.656119801491253e+16,False,False,16.667841,0,124,0,True,head,False,False,0,0,False,2055,beau,76561198083879548,usp_silencer,17293822569157099581,44358353513.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.8073200022572085,Early
False,No Assist,0.0,Mechanical,7.65611983283279e+16,False,False,2.7526507,0,116,0,True,head,False,False,0,0,False,4295,hazr,76561198024347602,glock,17293822569125838852,19304052312.0,,0,semperfi-vs-underground-m1-nuke,Pistol,1.0,0.8172956611176202,Early
