Cluster,Count,Percentage,kills,deaths,kd_ratio,headshot_percentage,total_damage,damage_per_round,multi_kill_2k,multi_kill_3k,multi_kill_4k,bombs_planted,bombs_defused,opening_kills,kills_before_bomb,kills_after_bomb
0,51,51.0%,18.745098039215687,14.72549019607843,1.3434078723370289,48.778137107813286,2597.1176470588234,116.33980135845187,4.8431372549019605,1.6862745098039216,0.29411764705882354,1.2549019607843137,0.29411764705882354,23.274509803921568,104.11764705882354,96.3529411764706
1,49,49.0%,11.306122448979592,15.714285714285714,0.7613655005090526,53.47729984434666,1643.9795918367347,77.32215433999687,2.163265306122449,0.42857142857142855,0.02040816326530612,0.7755102040816326,0.1836734693877551,20.367346938775512,58.93877551020408,53.795918367346935
