match_id,date,team1,team2,score,player,kd,adr,rating,demo_url
2385179,8 Sep,fnatic,Insilio,2:1,fear,,,,
2385179,8 Sep,fnatic,Insilio,2:1,jambo,,,,
2385179,8 Sep,fnatic,Insilio,2:1,blameF,,,,
2385179,8 Sep,fnatic,Insilio,2:1,h1kaN,,,,
2385179,8 Sep,fnatic,Insilio,2:1,mag1k3Y,,,,
2385179,8 Sep,fnatic,Insilio,2:1,dwushka,,,,
2385179,8 Sep,fnatic,Insilio,2:1,sugaR,,,,
2385179,8 Sep,fnatic,Insilio,2:1,faydett,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,dukefissura,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,lampada,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,mizu,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,kade0,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,frontales,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,aVN,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,brutmonster,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,Maden,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,nEMANHA,,,,
2385180,8 Sep,HOTU,Zero Tenacity,1:2,Cjoffo,,,,
2385184,8 Sep,Monte,Alliance,0:2,Bymas,,,,
2385184,8 Sep,Monte,Alliance,0:2,afro,,,,
2385184,8 Sep,Monte,Alliance,0:2,ryu,,,,
2385184,8 Sep,Monte,Alliance,0:2,Gizmy,,,,
2385184,8 Sep,Monte,Alliance,0:2,AZUWU,,,,
2385184,8 Sep,Monte,Alliance,0:2,poiii,,,,
2385184,8 Sep,Monte,Alliance,0:2,upE,,,,
2385184,8 Sep,Monte,Alliance,0:2,eraa,,,,
2385184,8 Sep,Monte,Alliance,0:2,avid,,,,
2385184,8 Sep,Monte,Alliance,0:2,twist,,,,
2385103,8 Sep,m1x,ARCRED,0:2,zeRRoFIX,,,,
2385103,8 Sep,m1x,ARCRED,0:2,Xydoo,,,,
2385103,8 Sep,m1x,ARCRED,0:2,juanflatroo,,,,
2385103,8 Sep,m1x,ARCRED,0:2,sinnopsyy,,,,
2385103,8 Sep,m1x,ARCRED,0:2,SENER1,,,,
2385103,8 Sep,m1x,ARCRED,0:2,DSSj,,,,
2385103,8 Sep,m1x,ARCRED,0:2,Get_Jeka,,,,
2385103,8 Sep,m1x,ARCRED,0:2,Ryujin,,,,
2385103,8 Sep,m1x,ARCRED,0:2,Raijin,,,,
2385103,8 Sep,m1x,ARCRED,0:2,redzed,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,ISSAA,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,m1N1,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,Bibu,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,0SAMAS,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,kumao,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,salazar,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,leakz,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,Nodios,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,valde,,,,
2385181,8 Sep,JiJieHao,Tricked,2:0,kroK,,,,
2385186,8 Sep,Betera,FUT,0:2,MaSvAl,,,,
2385186,8 Sep,Betera,FUT,0:2,Vert,,,,
2385186,8 Sep,Betera,FUT,0:2,h1te,,,,
2385186,8 Sep,Betera,FUT,0:2,tENZY,,,,
2385186,8 Sep,Betera,FUT,0:2,synyx,,,,
2385186,8 Sep,Betera,FUT,0:2,lauNX,,,,
2385186,8 Sep,Betera,FUT,0:2,dem0n,,,,
2385186,8 Sep,Betera,FUT,0:2,cmtry,,,,
2385186,8 Sep,Betera,FUT,0:2,dziugss,,,,
2385186,8 Sep,Betera,FUT,0:2,Krabeni,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,gehji,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,n4mb3r5,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,Dis1,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,kaiori,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,1zz,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,Muk0s,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,eightz999,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,anttzz,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,abiraju,,,,
2385279,8 Sep,QUAZAR,Hesta,0:2,slaxejezzz,,,,
2385185,8 Sep,Partizan,GUN5,0:2,Kind0,,,,
2385185,8 Sep,Partizan,GUN5,0:2,Dragon,,,,
2385185,8 Sep,Partizan,GUN5,0:2,VLDN,,,,
2385185,8 Sep,Partizan,GUN5,0:2,c0llins,,,,
2385185,8 Sep,Partizan,GUN5,0:2,DEPRESHN,,,,
2385185,8 Sep,Partizan,GUN5,0:2,Sdaim,,,,
2385185,8 Sep,Partizan,GUN5,0:2,sh1nejezzz,,,,
2385185,8 Sep,Partizan,GUN5,0:2,SELLTER,,,,
2385185,8 Sep,Partizan,GUN5,0:2,fineshine52,,,,
2385185,8 Sep,Partizan,GUN5,0:2,tex1y,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,Dani,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,yungher,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,poppins,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,Olga,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,GaBi,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,lenci,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,Hezz,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,pavv,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,dott1,,,,
2385244,8 Sep,MIBR fe,LaChampionsLiga,0:2,AGL,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,H4SAN4TOR,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,fozil,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,Kaide,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,maQuein,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,TruNiQ,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,robo,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,syph0,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,S0tF1k,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,Mokuj1n,,,,
2385182,8 Sep,RUBY,Spirit Academy,1:0,kurosse,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,h1kaN,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,mag1k3Y,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,dwushka,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,sugaR,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,faydett,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,hades,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,KEi,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,mynio,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,Kylar,,,,
2385281,8 Sep,Insilio,Inner Circle,1:2,kRaSnaL,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,hfah,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,innocent,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,Sobol,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,flayy,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,Qlocuu,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,duggy,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,Banjo,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,FinigaN,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,paz,,,,
2385276,8 Sep,Venom,Fire Flux,2:0,soulfly,,,,
2385204,8 Sep,IHC,Just Swing,0:2,Veccil,,,,
2385204,8 Sep,IHC,Just Swing,0:2,rate,,,,
2385204,8 Sep,IHC,Just Swing,0:2,shinobi,,,,
2385204,8 Sep,IHC,Just Swing,0:2,rhittacrit,,,,
2385204,8 Sep,IHC,Just Swing,0:2,Aapestt,,,,
2385204,8 Sep,IHC,Just Swing,0:2,gas,,,,
2385204,8 Sep,IHC,Just Swing,0:2,qqGOD,,,,
2385204,8 Sep,IHC,Just Swing,0:2,Purely,,,,
2385204,8 Sep,IHC,Just Swing,0:2,sATOR1,,,,
2385204,8 Sep,IHC,Just Swing,0:2,HiNa,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,kaze,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,ChildKing,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,L1haNg,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,Summer,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,Tiger,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,tutu,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,zdr,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,Jun7,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,Miszary,,,,
2385199,8 Sep,Rare Atom,BORING PLAYERS,2:1,Karpyy,,,,
2385205,8 Sep,The Huns,UR,2:0,sk0R,,,,
2385205,8 Sep,The Huns,UR,2:0,xerolte,,,,
2385205,8 Sep,The Huns,UR,2:0,cobrazera,,,,
2385205,8 Sep,The Huns,UR,2:0,Bart4k,,,,
2385205,8 Sep,The Huns,UR,2:0,nin9,,,,
2385205,8 Sep,The Huns,UR,2:0,Yolo267,,,,
2385205,8 Sep,The Huns,UR,2:0,Tw1nk1e17,,,,
2385205,8 Sep,The Huns,UR,2:0,z1ayr,,,,
2385205,8 Sep,The Huns,UR,2:0,reason,,,,
2385205,8 Sep,The Huns,UR,2:0,Niko,,,,
2385202,8 Sep,NomadS,Legion,0:2,clouden,,,,
2385202,8 Sep,NomadS,Legion,0:2,IZR,,,,
2385202,8 Sep,NomadS,Legion,0:2,hasteka,,,,
2385202,8 Sep,NomadS,Legion,0:2,hoolig4n,,,,
2385202,8 Sep,NomadS,Legion,0:2,HenX,,,,
2385202,8 Sep,NomadS,Legion,0:2,hf,,,,
2385202,8 Sep,NomadS,Legion,0:2,PokemoN,,,,
2385202,8 Sep,NomadS,Legion,0:2,SOULM8,,,,
2385202,8 Sep,NomadS,Legion,0:2,Bloody,,,,
2385202,8 Sep,NomadS,Legion,0:2,SultaaN,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,spirit,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,KusMe,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,rikon,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,Something,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,swetsi,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,suonko,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,Frontsiderr,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,fanatyk,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,AntyVirus,,,,
2385102,8 Sep,FORZE Reload,Reason,0:1,SpavaQu,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,lan,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,B1NGO,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,flying,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,Roninbaby,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,Miami,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,Dant1k,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,X1RON,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,kRYPt0N,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,k1araSh,,,,
2385206,8 Sep,Last Bullet,ScarX,2:0,Dili,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,fury5k,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,MagnumZ,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,sideffect,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,xenization,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,COLDavaa,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,Rossi,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,Bhavi,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,Ph1NNN,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,w1sely,,,,
2385201,8 Sep,Eruption,True Thunder,2:0,DayMake,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,ROUX,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,ariucle,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,controlez,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,yAmi,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,cool4st,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,mangeokyou,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,aviva,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,ne1l,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,saddamy,,,,
2385203,8 Sep,Chinggis Warriors,MAXXPOWER,2:0,madness,,,,
2385152,8 Sep,WOPA,AM,1:2,Skejs,,,,
2385152,8 Sep,WOPA,AM,1:2,thamlike,,,,
2385152,8 Sep,WOPA,AM,1:2,Skodo,,,,
2385152,8 Sep,WOPA,AM,1:2,Patti,,,,
2385152,8 Sep,WOPA,AM,1:2,Zanto,,,,
2385152,8 Sep,WOPA,AM,1:2,2high,,,,
2385152,8 Sep,WOPA,AM,1:2,delle,,,,
2385152,8 Sep,WOPA,AM,1:2,Altekz,,,,
2385152,8 Sep,WOPA,AM,1:2,k1to,,,,
2385152,8 Sep,WOPA,AM,1:2,syrsoN,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,Biuckmt,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,1337x9,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,chengking,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,p5p,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,3gl,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,SPine,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,2x2x,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,rage,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,expSasiKi,,,,
2385200,8 Sep,FengDa,Kaleido,1:0,suki,,,,
2385243,8 Sep,Crashers,JERSA,1:0,nikz,,,,
2385243,8 Sep,Crashers,JERSA,1:0,antonini,,,,
2385243,8 Sep,Crashers,JERSA,1:0,Reix,,,,
2385243,8 Sep,Crashers,JERSA,1:0,Machado,,,,
2385243,8 Sep,Crashers,JERSA,1:0,Straafer,,,,
2385243,8 Sep,Crashers,JERSA,1:0,KOT3,,,,
2385243,8 Sep,Crashers,JERSA,1:0,zockie,,,,
2385243,8 Sep,Crashers,JERSA,1:0,BabyRage,,,,
2385243,8 Sep,Crashers,JERSA,1:0,points,,,,
2385243,8 Sep,Crashers,JERSA,1:0,Slayerhz,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,maxster,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,Ro1f,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,bobeksde,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,dex,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,JW,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,n1Xen,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,b1elany,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,Tapewaare,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,Jorko,,,,
2385101,8 Sep,EYEBALLERS,CPH Wolves,0:2,Matheos,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,SHOCK,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,kisserek,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,Pepo,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,beastik,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,stressarN,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,spirit,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,KusMe,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,rikon,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,Something,,,,
2385176,8 Sep,SINNERS,FORZE Reload,0:2,swetsi,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,tucks,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,Crunchy,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,kairo,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,zune,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,swerzieN,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,chelleos,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,asap,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,TjP,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,sliimey,,,,
2385198,8 Sep,Mindfreak,Rooster,1:2,Terryyy,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,dpr,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,Drox,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,dearlucid,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,vinhy,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,Mingovi,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,damyo,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,apocdud,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,vision,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,pz,,,,
2385196,8 Sep,KZG,Ground Zero,0:2,Omichella,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,imoRR,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,mASKED,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,bnox,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,jresy,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,Calyx,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,cptkurtka023,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,Burmylov,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,birdfromsky,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,Keoz,,,,
2385100,8 Sep,Eternal Fire,kONO,2:1,b0RUP,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,hazr,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,ADDICT,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,keen,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,shadiy,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,SaVage,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,ws,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,Fatherdan,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,An,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,bixiaoxi,,,,
2385195,8 Sep,SemperFi,DanCompany,2:0,Mo1u,,,,
2385151,8 Sep,MASONIC,MANA,0:2,Noruyp,,,,
2385151,8 Sep,MASONIC,MANA,0:2,Avou,,,,
2385151,8 Sep,MASONIC,MANA,0:2,Botman,,,,
2385151,8 Sep,MASONIC,MANA,0:2,KralleJ,,,,
2385151,8 Sep,MASONIC,MANA,0:2,Bukhavez,,,,
2385151,8 Sep,MASONIC,MANA,0:2,vAloN,,,,
2385151,8 Sep,MASONIC,MANA,0:2,Caleyy,,,,
2385151,8 Sep,MASONIC,MANA,0:2,ammar,,,,
2385151,8 Sep,MASONIC,MANA,0:2,gejmzilla,,,,
2385151,8 Sep,MASONIC,MANA,0:2,BledarD,,,,
2385175,8 Sep,Betera,Famalicão,2:0,MaSvAl,,,,
2385175,8 Sep,Betera,Famalicão,2:0,Vert,,,,
2385175,8 Sep,Betera,Famalicão,2:0,h1te,,,,
2385175,8 Sep,Betera,Famalicão,2:0,tENZY,,,,
2385175,8 Sep,Betera,Famalicão,2:0,synyx,,,,
2385175,8 Sep,Betera,Famalicão,2:0,h0t,,,,
2385175,8 Sep,Betera,Famalicão,2:0,HS,,,,
2385175,8 Sep,Betera,Famalicão,2:0,snowiee,,,,
2385175,8 Sep,Betera,Famalicão,2:0,M1KA,,,,
2385175,8 Sep,Betera,Famalicão,2:0,blaze,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,Forleks,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,sterling,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,BRACE,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,rekonz,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,SkulL,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,cheeseball,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,cookie,,,,
2385197,8 Sep,ex-TALON,FURY,0:1,Winnieeeee,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,Drox,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,dpr,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,dearlucid,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,vinhy,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,Mingovi,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,foggers,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,void,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,Kobe,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,gump,,,,
2385019,8 Sep,KZG,Animus Victoria,2:0,TRIPLUS,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,rekonz,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,SkulL,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,cheeseball,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,cookie,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,Winnieeeee,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,Forleks,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,sterling,,,,
2385020,8 Sep,FURY,ex-TALON,1:0,BRACE,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,nitr0,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,br0,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,Jeorge,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,Sonic,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,XotiC,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,smooya,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,Snappi,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,sjuush,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,xKacpersky,,,,
2385289,8 Sep,NRG,Ninjas in Pyjamas,3:1,ewjerkz,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,buda,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,righi,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,laser,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,reversive,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,proSHOW,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,b4rtiN,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,NEKIZ,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,JOTA,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,shz,,,,
2385075,8 Sep,KRÜ,ex-W7M,0:2,bsd,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,coldzera,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,WOOD7,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,pancc,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,naitte,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,ksloks,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,phzy,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,Peeping,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,F1KU,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,stanislaw,,,,
2385288,7 Sep,ODDIK,Wildcard,1:2,JBa,,,,
2385114,7 Sep,TNL,ESC,3:1,Dawy,,,,
2385114,7 Sep,TNL,ESC,3:1,onic,,,,
2385114,7 Sep,TNL,ESC,3:1,cairne,,,,
2385114,7 Sep,TNL,ESC,3:1,Flierax,,,,
2385114,7 Sep,TNL,ESC,3:1,nifee,,,,
2385114,7 Sep,TNL,ESC,3:1,moonwalk,,,,
2385114,7 Sep,TNL,ESC,3:1,reiko,,,,
2385114,7 Sep,TNL,ESC,3:1,SaMey,,,,
2385114,7 Sep,TNL,ESC,3:1,bajmi,,,,
2385114,7 Sep,TNL,ESC,3:1,olimp,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,lauNX,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,dem0n,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,cmtry,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,dziugss,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,Krabeni,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,aVN,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,brutmonster,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,Maden,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,nEMANHA,,,,
2385087,7 Sep,FUT,Zero Tenacity,1:2,Cjoffo,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,delboNi,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,danoco,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,vsm,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,desh,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,CutzMeretz,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,Thuister,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,ALENNNCAR,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,Lukita,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,vzn,,,,
2385074,7 Sep,Keyd Stars,UnderDogs,2:0,ghosT1,,,,
